Start debug log file for scene: MainMenuUI -> 2016-04-09 (22:10:56:5578)

5:3033)
2016-04-06 (11:08:52:7941)| scene: MainMenuUI | Replaced: Level State: (LevelId: 0, NumberOfStars: 2, PlayerScore: 75)? False.
2016-04-08 (16:07:03:4035)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:07:03:4041)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4047)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:07:03:4053)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:07:03:4059)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:07:03:4065)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (16:07:03:4075)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4084)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4091)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:07:03:4096)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:07:03:4101)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4105)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)? False.
2016-04-08 (16:07:03:4110)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4114)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4119)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4124)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:07:03:4128)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4134)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4139)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4144)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:07:03:4163)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:07:03:4163)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (16:07:03:4163)| scene: 19HotPotato1 | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:07:03:4164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:07:03:4164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:07:03:4164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:07:03:4164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:07:03:4164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:07:03:4164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:07:03:4165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (16:07:03:4165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:07:03:4165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:07:03:4165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:07:03:4165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:07:03:4165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:07:03:4165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)
2016-04-08 (16:07:03:4166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:07:03:4166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:07:03:4166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:07:03:4166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:07:03:4166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:07:03:4166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:07:03:4166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:07:03:4167)| scene: 19HotPotato1 | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:09:36:7280)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7296)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (16:09:36:7302)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:09:36:7309)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:09:36:7318)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:09:36:7324)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7330)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:09:36:7336)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:09:36:7342)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:09:36:7348)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (16:09:36:7359)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7365)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7371)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:09:36:7377)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:09:36:7381)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7386)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)? False.
2016-04-08 (16:09:36:7391)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7395)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7400)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7404)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:09:36:7409)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7413)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7418)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7424)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:09:36:7443)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:09:36:7444)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (16:09:36:7444)| scene: 19HotPotato1 | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:09:36:7444)| scene: 19HotPotato1 | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:09:36:7444)| scene: 19HotPotato1 | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:09:36:7444)| scene: 19HotPotato1 | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:09:36:7444)| scene: 19HotPotato1 | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:09:36:7444)| scene: 19HotPotato1 | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:09:36:7445)| scene: 19HotPotato1 | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:09:36:7445)| scene: 19HotPotato1 | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (16:09:36:7445)| scene: 19HotPotato1 | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:09:36:7445)| scene: 19HotPotato1 | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:09:36:7445)| scene: 19HotPotato1 | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:09:36:7445)| scene: 19HotPotato1 | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:09:36:7446)| scene: 19HotPotato1 | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:09:36:7446)| scene: 19HotPotato1 | Read << Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)
2016-04-08 (16:09:36:7446)| scene: 19HotPotato1 | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:09:36:7446)| scene: 19HotPotato1 | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:09:36:7446)| scene: 19HotPotato1 | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:09:36:7446)| scene: 19HotPotato1 | Read << Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:09:36:7446)| scene: 19HotPotato1 | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:09:36:7447)| scene: 19HotPotato1 | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:09:36:7447)| scene: 19HotPotato1 | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:09:36:7447)| scene: 19HotPotato1 | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:17:5972)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:15:17:5988)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (16:15:17:5995)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:17:6005)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:17:6012)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:17:6018)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6024)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:17:6030)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:17:6035)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:17:6040)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (16:15:17:6048)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6053)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6057)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:17:6068)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:17:6075)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6082)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)? False.
2016-04-08 (16:15:17:6089)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6096)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6102)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6107)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:17:6116)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6122)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6128)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6135)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:17:6161)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:15:17:6161)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (16:15:17:6161)| scene: 19HotPotato1 | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:17:6162)| scene: 19HotPotato1 | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:17:6162)| scene: 19HotPotato1 | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:17:6162)| scene: 19HotPotato1 | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:17:6162)| scene: 19HotPotato1 | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:17:6162)| scene: 19HotPotato1 | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:17:6163)| scene: 19HotPotato1 | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:17:6163)| scene: 19HotPotato1 | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (16:15:17:6163)| scene: 19HotPotato1 | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:15:17:6163)| scene: 19HotPotato1 | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:17:6164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:17:6164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:17:6164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:17:6164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)
2016-04-08 (16:15:17:6164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:15:17:6164)| scene: 19HotPotato1 | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:17:6165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:15:17:6165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:17:6165)| scene: 19HotPotato1 | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:17:6166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:15:17:6166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:15:17:6166)| scene: 19HotPotato1 | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:46:2195)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2213)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (16:15:46:2222)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:46:2237)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:46:2252)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:46:2262)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2269)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:46:2275)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:46:2281)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:46:2287)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (16:15:46:2297)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2303)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2309)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:46:2315)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:46:2320)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2325)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)? False.
2016-04-08 (16:15:46:2330)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2334)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2339)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2345)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:15:46:2350)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2355)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2359)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2364)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (16:15:46:2390)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:15:46:2391)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (16:15:46:2391)| scene: 19HotPotato1 | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:46:2391)| scene: 19HotPotato1 | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:46:2391)| scene: 19HotPotato1 | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:46:2392)| scene: 19HotPotato1 | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:46:2392)| scene: 19HotPotato1 | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:46:2392)| scene: 19HotPotato1 | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:46:2392)| scene: 19HotPotato1 | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:46:2393)| scene: 19HotPotato1 | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (16:15:46:2393)| scene: 19HotPotato1 | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:15:46:2393)| scene: 19HotPotato1 | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:46:2393)| scene: 19HotPotato1 | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:46:2393)| scene: 19HotPotato1 | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:46:2393)| scene: 19HotPotato1 | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:46:2394)| scene: 19HotPotato1 | Read << Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)
2016-04-08 (16:15:46:2394)| scene: 19HotPotato1 | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:15:46:2394)| scene: 19HotPotato1 | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:46:2394)| scene: 19HotPotato1 | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:15:46:2395)| scene: 19HotPotato1 | Read << Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (16:15:46:2395)| scene: 19HotPotato1 | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:15:46:2396)| scene: 19HotPotato1 | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (16:15:46:2396)| scene: 19HotPotato1 | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (16:15:46:2397)| scene: 19HotPotato1 | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (16:19:18:3217)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (16:19:18:3236)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (16:19:18:3244)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:19:18:3253)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:19:18:3265)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (16:19:18:3275)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
